,Subjs,Block,Trial,Cond,Tap,P1,P2,Asyns_c,Asyns_p1,Asyns_p2,Peak_interval,Effector,Period
5881,22,2,8,M1,15,5.0,13.0,-54.0,-49.0,-41.0,8.0,M,444
5882,22,2,8,M1,18,4.0,15.0,-41.0,-37.0,-26.0,11.0,M,444
5883,22,3,0,D2,1,3.0,34.0,-63.0,-60.0,-29.0,31.0,D,666
5884,22,3,0,D2,2,3.0,34.0,-19.0,-16.0,15.0,31.0,D,666
5885,22,3,1,D2,1,3.0,29.0,-36.0,-33.0,-7.0,26.0,D,666
5886,22,3,1,D2,2,11.0,26.0,-54.0,-43.0,-28.0,15.0,D,666
5887,22,3,1,D2,3,3.0,30.0,-38.0,-35.0,-8.0,27.0,D,666
5888,22,3,1,D2,4,3.0,38.0,-2.0,1.0,36.0,35.0,D,666
5889,22,3,1,D2,6,3.0,32.0,-8.0,-5.0,24.0,29.0,D,666
5890,22,3,1,D2,7,2.0,36.0,-55.0,-53.0,-19.0,34.0,D,666
5891,22,3,1,D2,8,7.0,22.0,-55.0,-48.0,-33.0,15.0,D,666
5892,22,3,2,D1,0,3.0,29.0,-20.0,-17.0,9.0,26.0,D,444
5893,22,3,2,D1,1,3.0,33.0,-26.0,-23.0,7.0,30.0,D,444
5894,22,3,3,D1,0,2.0,32.0,-32.0,-30.0,0.0,30.0,D,444
5895,22,3,3,D1,1,8.0,21.0,-37.0,-29.0,-16.0,13.0,D,444
5896,22,3,3,D1,2,4.0,32.0,5.0,9.0,37.0,28.0,D,444
5897,22,3,3,D1,4,3.0,30.0,-28.0,-25.0,2.0,27.0,D,444
5898,22,3,3,D1,6,3.0,30.0,-47.0,-44.0,-17.0,27.0,D,444
5899,22,3,3,D1,7,3.0,32.0,-33.0,-30.0,-1.0,29.0,D,444
5900,22,3,3,D1,9,3.0,34.0,-31.0,-28.0,3.0,31.0,D,444
5901,22,3,3,D1,11,3.0,31.0,-34.0,-31.0,-3.0,28.0,D,444
5902,22,3,4,D2,0,3.0,32.0,12.0,15.0,44.0,29.0,D,666
5903,22,3,5,D1,1,3.0,32.0,-19.0,-16.0,13.0,29.0,D,444
5904,22,3,5,D1,2,3.0,33.0,-64.0,-61.0,-31.0,30.0,D,444
5905,22,3,6,D1,1,2.0,31.0,-27.0,-25.0,4.0,29.0,D,444
5906,22,3,6,D1,2,3.0,34.0,-27.0,-24.0,7.0,31.0,D,444
5907,22,3,6,D1,4,2.0,32.0,-35.0,-33.0,-3.0,30.0,D,444
5908,22,3,6,D1,5,3.0,31.0,-28.0,-25.0,3.0,28.0,D,444
5909,22,3,6,D1,6,3.0,31.0,-48.0,-45.0,-17.0,28.0,D,444
5910,22,3,6,D1,7,3.0,32.0,-12.0,-9.0,20.0,29.0,D,444
5911,22,3,6,D1,8,3.0,32.0,-27.0,-24.0,5.0,29.0,D,444
5912,22,3,6,D1,9,3.0,30.0,-19.0,-16.0,11.0,27.0,D,444
5913,22,3,6,D1,10,3.0,31.0,-20.0,-17.0,11.0,28.0,D,444
5914,22,3,6,D1,11,3.0,31.0,-44.0,-41.0,-13.0,28.0,D,444
5915,22,3,6,D1,12,3.0,31.0,-5.0,-2.0,26.0,28.0,D,444
5916,22,3,6,D1,13,3.0,41.0,-25.0,-22.0,16.0,38.0,D,444
5917,22,3,6,D1,14,3.0,32.0,-29.0,-26.0,3.0,29.0,D,444
5918,22,3,6,D1,15,3.0,31.0,-42.0,-39.0,-11.0,28.0,D,444
5919,22,3,6,D1,16,3.0,32.0,-29.0,-26.0,3.0,29.0,D,444
5920,22,3,6,D1,17,3.0,31.0,-0.0,3.0,31.0,28.0,D,444
5921,22,3,6,D1,18,3.0,45.0,-37.0,-34.0,8.0,42.0,D,444
5922,22,3,6,D1,19,3.0,31.0,-22.0,-19.0,9.0,28.0,D,444
5923,22,3,6,D1,20,3.0,32.0,2.0,5.0,34.0,29.0,D,444
5924,22,3,7,D2,0,12.0,23.0,-8.0,4.0,15.0,11.0,D,666
5925,22,3,7,D2,3,3.0,32.0,-9.0,-6.0,23.0,29.0,D,666
5926,22,3,7,D2,4,3.0,34.0,-22.0,-19.0,12.0,31.0,D,666
5927,22,3,7,D2,5,3.0,32.0,-40.0,-37.0,-8.0,29.0,D,666
5928,22,3,7,D2,6,2.0,36.0,-14.0,-12.0,22.0,34.0,D,666
5929,22,3,7,D2,7,2.0,34.0,-42.0,-40.0,-8.0,32.0,D,666
5930,22,3,7,D2,10,3.0,31.0,5.0,8.0,36.0,28.0,D,666
5931,22,3,7,D2,11,2.0,30.0,-45.0,-43.0,-15.0,28.0,D,666
5932,22,3,7,D2,12,3.0,31.0,25.0,28.0,56.0,28.0,D,666
5933,22,3,7,D2,13,3.0,32.0,-44.0,-41.0,-12.0,29.0,D,666
5934,22,3,7,D2,15,3.0,44.0,-20.0,-17.0,24.0,41.0,D,666
5935,22,3,7,D2,16,3.0,30.0,24.0,27.0,54.0,27.0,D,666
5936,22,3,7,D2,17,3.0,29.0,-15.0,-12.0,14.0,26.0,D,666
5937,22,3,7,D2,18,3.0,27.0,-20.0,-17.0,7.0,24.0,D,666
5938,22,3,7,D2,19,3.0,27.0,-37.0,-34.0,-10.0,24.0,D,666
5939,22,3,7,D2,20,3.0,33.0,-27.0,-24.0,6.0,30.0,D,666
5940,22,3,8,D2,0,3.0,29.0,42.0,45.0,71.0,26.0,D,666
5941,23,0,0,M2,0,3.0,27.0,-68.0,-65.0,-41.0,24.0,M,666
5942,23,0,0,M2,1,3.0,28.0,-74.0,-71.0,-46.0,25.0,M,666
5943,23,0,0,M2,2,3.0,28.0,-45.0,-42.0,-17.0,25.0,M,666
5944,23,0,0,M2,4,3.0,27.0,-59.0,-56.0,-32.0,24.0,M,666
5945,23,0,0,M2,5,3.0,24.0,-71.0,-68.0,-47.0,21.0,M,666
5946,23,0,0,M2,6,3.0,25.0,-67.0,-64.0,-42.0,22.0,M,666
5947,23,0,0,M2,7,4.0,24.0,-95.0,-91.0,-71.0,20.0,M,666
5948,23,0,0,M2,8,2.0,24.0,-85.0,-83.0,-61.0,22.0,M,666
5949,23,0,0,M2,9,3.0,27.0,-63.0,-60.0,-36.0,24.0,M,666
5950,23,0,0,M2,10,2.0,25.0,-72.0,-70.0,-47.0,23.0,M,666
5951,23,0,0,M2,11,3.0,26.0,-89.0,-86.0,-63.0,23.0,M,666
5952,23,0,0,M2,12,3.0,26.0,-78.0,-75.0,-52.0,23.0,M,666
5953,23,0,0,M2,13,3.0,25.0,-61.0,-58.0,-36.0,22.0,M,666
5954,23,0,0,M2,14,3.0,25.0,-87.0,-84.0,-62.0,22.0,M,666
5955,23,0,0,M2,15,3.0,28.0,-78.0,-75.0,-50.0,25.0,M,666
5956,23,0,0,M2,16,3.0,24.0,-64.0,-61.0,-40.0,21.0,M,666
5957,23,0,0,M2,17,4.0,26.0,-64.0,-60.0,-38.0,22.0,M,666
5958,23,0,1,M2,1,4.0,24.0,-139.0,-135.0,-115.0,20.0,M,666
5959,23,0,1,M2,2,4.0,40.0,-122.0,-118.0,-82.0,36.0,M,666
5960,23,0,1,M2,3,4.0,37.0,-142.0,-138.0,-105.0,33.0,M,666
5961,23,0,1,M2,4,4.0,42.0,-154.0,-150.0,-112.0,38.0,M,666
5962,23,0,1,M2,5,5.0,21.0,-141.0,-136.0,-120.0,16.0,M,666
5963,23,0,1,M2,7,4.0,45.0,-98.0,-94.0,-53.0,41.0,M,666
5964,23,0,1,M2,8,4.0,22.0,-157.0,-153.0,-135.0,18.0,M,666
5965,23,0,1,M2,10,3.0,26.0,-177.0,-174.0,-151.0,23.0,M,666
5966,23,0,1,M2,11,4.0,38.0,-196.0,-192.0,-158.0,34.0,M,666
5967,23,0,1,M2,14,4.0,23.0,-271.0,-267.0,-248.0,19.0,M,666
5968,23,0,2,M1,1,4.0,24.0,-86.0,-82.0,-62.0,20.0,M,444
5969,23,0,2,M1,2,3.0,24.0,-62.0,-59.0,-38.0,21.0,M,444
5970,23,0,2,M1,3,4.0,24.0,-114.0,-110.0,-90.0,20.0,M,444
5971,23,0,2,M1,4,4.0,24.0,-74.0,-70.0,-50.0,20.0,M,444
5972,23,0,2,M1,5,4.0,24.0,-38.0,-34.0,-14.0,20.0,M,444
5973,23,0,2,M1,6,3.0,24.0,-66.0,-63.0,-42.0,21.0,M,444
5974,23,0,2,M1,7,3.0,25.0,-59.0,-56.0,-34.0,22.0,M,444
5975,23,0,2,M1,8,2.0,23.0,-109.0,-107.0,-86.0,21.0,M,444
5976,23,0,2,M1,9,3.0,24.0,-94.0,-91.0,-70.0,21.0,M,444
5977,23,0,2,M1,10,3.0,25.0,-97.0,-94.0,-72.0,22.0,M,444
5978,23,0,2,M1,11,3.0,26.0,-123.0,-120.0,-97.0,23.0,M,444
5979,23,0,2,M1,12,3.0,23.0,-105.0,-102.0,-82.0,20.0,M,444
5980,23,0,2,M1,13,3.0,23.0,-118.0,-115.0,-95.0,20.0,M,444
5981,23,0,2,M1,14,4.0,23.0,-115.0,-111.0,-92.0,19.0,M,444
5982,23,0,2,M1,15,3.0,24.0,-104.0,-101.0,-80.0,21.0,M,444
5983,23,0,2,M1,16,3.0,23.0,-82.0,-79.0,-59.0,20.0,M,444
5984,23,0,2,M1,17,4.0,23.0,-68.0,-64.0,-45.0,19.0,M,444
5985,23,0,2,M1,18,2.0,23.0,-73.0,-71.0,-50.0,21.0,M,444
5986,23,0,2,M1,19,3.0,24.0,-49.0,-46.0,-25.0,21.0,M,444
5987,23,0,3,M1,1,3.0,23.0,-23.0,-20.0,0.0,20.0,M,444
5988,23,0,3,M1,2,3.0,22.0,-28.0,-25.0,-6.0,19.0,M,444
5989,23,0,3,M1,3,3.0,23.0,-39.0,-36.0,-16.0,20.0,M,444
5990,23,0,3,M1,4,3.0,24.0,-45.0,-42.0,-21.0,21.0,M,444
5991,23,0,3,M1,5,3.0,25.0,-30.0,-27.0,-5.0,22.0,M,444
5992,23,0,3,M1,6,3.0,23.0,-69.0,-66.0,-46.0,20.0,M,444
5993,23,0,3,M1,7,3.0,24.0,-56.0,-53.0,-32.0,21.0,M,444
5994,23,0,3,M1,8,3.0,22.0,-74.0,-71.0,-52.0,19.0,M,444
5995,23,0,3,M1,9,3.0,23.0,-55.0,-52.0,-32.0,20.0,M,444
5996,23,0,3,M1,10,3.0,24.0,-103.0,-100.0,-79.0,21.0,M,444
5997,23,0,3,M1,11,3.0,23.0,-69.0,-66.0,-46.0,20.0,M,444
5998,23,0,3,M1,12,2.0,26.0,-90.0,-88.0,-64.0,24.0,M,444
5999,23,0,3,M1,13,3.0,24.0,-91.0,-88.0,-67.0,21.0,M,444
6000,23,0,3,M1,14,3.0,22.0,-89.0,-86.0,-67.0,19.0,M,444
6001,23,0,3,M1,15,3.0,26.0,-103.0,-100.0,-77.0,23.0,M,444
6002,23,0,3,M1,17,3.0,27.0,-77.0,-74.0,-50.0,24.0,M,444
6003,23,0,3,M1,18,2.0,28.0,-71.0,-69.0,-43.0,26.0,M,444
6004,23,0,3,M1,19,3.0,27.0,-71.0,-68.0,-44.0,24.0,M,444
6005,23,0,4,M2,2,2.0,26.0,-42.0,-40.0,-16.0,24.0,M,666
6006,23,0,4,M2,3,3.0,26.0,-30.0,-27.0,-4.0,23.0,M,666
6007,23,0,4,M2,4,3.0,27.0,-54.0,-51.0,-27.0,24.0,M,666
6008,23,0,4,M2,5,3.0,26.0,-82.0,-79.0,-56.0,23.0,M,666
6009,23,0,4,M2,6,3.0,26.0,-102.0,-99.0,-76.0,23.0,M,666
6010,23,0,4,M2,7,3.0,28.0,-91.0,-88.0,-63.0,25.0,M,666
6011,23,0,4,M2,8,2.0,26.0,-76.0,-74.0,-50.0,24.0,M,666
6012,23,0,4,M2,10,3.0,25.0,-49.0,-46.0,-24.0,22.0,M,666
6013,23,0,4,M2,11,3.0,25.0,-54.0,-51.0,-29.0,22.0,M,666
6014,23,0,4,M2,12,2.0,24.0,-101.0,-99.0,-77.0,22.0,M,666
6015,23,0,4,M2,13,3.0,24.0,-120.0,-117.0,-96.0,21.0,M,666
6016,23,0,4,M2,14,3.0,24.0,-128.0,-125.0,-104.0,21.0,M,666
6017,23,0,4,M2,15,3.0,24.0,-132.0,-129.0,-108.0,21.0,M,666
6018,23,0,4,M2,16,3.0,24.0,-145.0,-142.0,-121.0,21.0,M,666
6019,23,0,4,M2,17,3.0,24.0,-154.0,-151.0,-130.0,21.0,M,666
6020,23,0,4,M2,18,3.0,24.0,-160.0,-157.0,-136.0,21.0,M,666
6021,23,0,5,M1,2,3.0,45.0,-54.0,-51.0,-9.0,42.0,M,444
6022,23,0,5,M1,3,3.0,23.0,-48.0,-45.0,-25.0,20.0,M,444
6023,23,0,5,M1,4,3.0,25.0,-73.0,-70.0,-48.0,22.0,M,444
6024,23,0,5,M1,5,3.0,36.0,-51.0,-48.0,-15.0,33.0,M,444
6025,23,0,5,M1,6,2.0,24.0,-67.0,-65.0,-43.0,22.0,M,444
6026,23,0,5,M1,7,2.0,24.0,-75.0,-73.0,-51.0,22.0,M,444
6027,23,0,5,M1,8,2.0,39.0,-76.0,-74.0,-37.0,37.0,M,444
6028,23,0,5,M1,9,2.0,19.0,-76.0,-74.0,-57.0,17.0,M,444
6029,23,0,5,M1,10,3.0,22.0,-120.0,-117.0,-98.0,19.0,M,444
6030,23,0,5,M1,12,2.0,39.0,-83.0,-81.0,-44.0,37.0,M,444
6031,23,0,5,M1,13,3.0,22.0,-98.0,-95.0,-76.0,19.0,M,444
6032,23,0,5,M1,14,3.0,24.0,-104.0,-101.0,-80.0,21.0,M,444
6033,23,0,5,M1,16,2.0,25.0,-70.0,-68.0,-45.0,23.0,M,444
6034,23,0,5,M1,17,3.0,23.0,-86.0,-83.0,-63.0,20.0,M,444
6035,23,0,5,M1,18,2.0,23.0,-90.0,-88.0,-67.0,21.0,M,444
6036,23,0,6,M1,0,2.0,26.0,-62.0,-60.0,-36.0,24.0,M,444
6037,23,0,6,M1,1,2.0,24.0,-50.0,-48.0,-26.0,22.0,M,444
6038,23,0,6,M1,2,2.0,28.0,-52.0,-50.0,-24.0,26.0,M,444
6039,23,0,6,M1,3,2.0,23.0,-38.0,-36.0,-15.0,21.0,M,444
6040,23,0,6,M1,4,2.0,25.0,-51.0,-49.0,-26.0,23.0,M,444
6041,23,0,6,M1,5,2.0,23.0,-41.0,-39.0,-18.0,21.0,M,444
6042,23,0,6,M1,6,3.0,24.0,-69.0,-66.0,-45.0,21.0,M,444
6043,23,0,6,M1,7,3.0,22.0,-24.0,-21.0,-2.0,19.0,M,444
6044,23,0,6,M1,8,3.0,24.0,-27.0,-24.0,-3.0,21.0,M,444
6045,23,0,6,M1,9,3.0,25.0,-40.0,-37.0,-15.0,22.0,M,444
6046,23,0,6,M1,10,3.0,22.0,-34.0,-31.0,-12.0,19.0,M,444
6047,23,0,6,M1,11,2.0,24.0,-52.0,-50.0,-28.0,22.0,M,444
6048,23,0,6,M1,12,3.0,25.0,-42.0,-39.0,-17.0,22.0,M,444
6049,23,0,6,M1,13,3.0,22.0,-39.0,-36.0,-17.0,19.0,M,444
6050,23,0,6,M1,14,2.0,22.0,-66.0,-64.0,-44.0,20.0,M,444
6051,23,0,6,M1,15,3.0,41.0,-61.0,-58.0,-20.0,38.0,M,444
6052,23,0,6,M1,16,3.0,24.0,-72.0,-69.0,-48.0,21.0,M,444
6053,23,0,6,M1,17,3.0,43.0,-85.0,-82.0,-42.0,40.0,M,444
6054,23,0,7,M2,1,2.0,27.0,-24.0,-22.0,3.0,25.0,M,666
6055,23,0,7,M2,2,2.0,26.0,-49.0,-47.0,-23.0,24.0,M,666
6056,23,0,7,M2,3,2.0,38.0,-69.0,-67.0,-31.0,36.0,M,666
6057,23,0,7,M2,4,3.0,26.0,-67.0,-64.0,-41.0,23.0,M,666
6058,23,0,7,M2,5,3.0,23.0,-85.0,-82.0,-62.0,20.0,M,666
6059,23,0,7,M2,6,3.0,23.0,-89.0,-86.0,-66.0,20.0,M,666
6060,23,0,7,M2,7,3.0,23.0,-77.0,-74.0,-54.0,20.0,M,666
6061,23,0,7,M2,8,2.0,23.0,-40.0,-38.0,-17.0,21.0,M,666
6062,23,0,7,M2,9,2.0,25.0,-91.0,-89.0,-66.0,23.0,M,666
6063,23,0,7,M2,10,2.0,24.0,-112.0,-110.0,-88.0,22.0,M,666
6064,23,0,7,M2,12,3.0,24.0,-119.0,-116.0,-95.0,21.0,M,666
6065,23,0,7,M2,13,2.0,22.0,-85.0,-83.0,-63.0,20.0,M,666
6066,23,0,7,M2,14,2.0,44.0,-82.0,-80.0,-38.0,42.0,M,666
6067,23,0,7,M2,15,3.0,25.0,-101.0,-98.0,-76.0,22.0,M,666
6068,23,0,7,M2,16,3.0,26.0,-76.0,-73.0,-50.0,23.0,M,666
6069,23,0,8,M2,1,2.0,23.0,-55.0,-53.0,-32.0,21.0,M,666
6070,23,0,8,M2,2,2.0,24.0,-61.0,-59.0,-37.0,22.0,M,666
6071,23,0,8,M2,3,3.0,26.0,-57.0,-54.0,-31.0,23.0,M,666
6072,23,0,8,M2,4,2.0,23.0,-59.0,-57.0,-36.0,21.0,M,666
6073,23,0,8,M2,6,2.0,23.0,-15.0,-13.0,8.0,21.0,M,666
6074,23,0,8,M2,7,2.0,22.0,-20.0,-18.0,2.0,20.0,M,666
6075,23,0,8,M2,8,2.0,22.0,-26.0,-24.0,-4.0,20.0,M,666
6076,23,0,8,M2,9,2.0,22.0,-34.0,-32.0,-12.0,20.0,M,666
6077,23,0,8,M2,10,2.0,21.0,-48.0,-46.0,-27.0,19.0,M,666
6078,23,0,8,M2,11,2.0,23.0,-66.0,-64.0,-43.0,21.0,M,666
6079,23,0,8,M2,12,2.0,23.0,-52.0,-50.0,-29.0,21.0,M,666
6080,23,0,8,M2,15,2.0,16.0,-31.0,-29.0,-15.0,14.0,M,666
6081,23,1,0,D1,5,2.0,38.0,-28.0,-26.0,10.0,36.0,D,444
6082,23,1,0,D1,14,5.0,40.0,-100.0,-95.0,-60.0,35.0,D,444
6083,23,1,0,D1,17,4.0,43.0,-79.0,-75.0,-36.0,39.0,D,444
6084,23,1,0,D1,18,4.0,37.0,-97.0,-93.0,-60.0,33.0,D,444
6085,23,1,0,D1,19,4.0,36.0,-42.0,-38.0,-6.0,32.0,D,444
6086,23,1,0,D1,21,4.0,39.0,-33.0,-29.0,6.0,35.0,D,444
6087,23,1,1,D1,0,4.0,34.0,-76.0,-72.0,-42.0,30.0,D,444
6088,23,1,1,D1,1,3.0,47.0,-58.0,-55.0,-11.0,44.0,D,444
6089,23,1,1,D1,3,3.0,43.0,-12.0,-9.0,31.0,40.0,D,444
6090,23,1,1,D1,5,3.0,40.0,-21.0,-18.0,19.0,37.0,D,444
6091,23,1,1,D1,7,2.0,41.0,-32.0,-30.0,9.0,39.0,D,444
6092,23,1,1,D1,8,2.0,46.0,-53.0,-51.0,-7.0,44.0,D,444
6093,23,1,4,D1,3,3.0,44.0,1.0,4.0,45.0,41.0,D,444
6094,23,1,7,D1,3,4.0,25.0,-8.0,-4.0,17.0,21.0,D,444
6095,23,1,7,D1,5,4.0,41.0,-25.0,-21.0,16.0,37.0,D,444
6096,23,1,7,D1,6,3.0,42.0,-62.0,-59.0,-20.0,39.0,D,444
6097,23,1,7,D1,11,4.0,38.0,-22.0,-18.0,16.0,34.0,D,444
6098,23,1,7,D1,12,3.0,36.0,-24.0,-21.0,12.0,33.0,D,444
6099,23,1,7,D1,13,4.0,43.0,8.0,12.0,51.0,39.0,D,444
6100,23,1,7,D1,14,4.0,43.0,6.0,10.0,49.0,39.0,D,444
6101,23,1,7,D1,15,4.0,30.0,6.0,10.0,36.0,26.0,D,444
6102,23,1,7,D1,16,3.0,45.0,16.0,19.0,61.0,42.0,D,444
6103,23,1,7,D1,18,4.0,34.0,14.0,18.0,48.0,30.0,D,444
6104,23,1,8,D1,3,3.0,41.0,-23.0,-20.0,18.0,38.0,D,444
6105,23,1,8,D1,5,3.0,46.0,-0.0,3.0,46.0,43.0,D,444
6106,23,1,8,D1,6,3.0,39.0,35.0,38.0,74.0,36.0,D,444
6107,23,1,8,D1,7,3.0,44.0,10.0,13.0,54.0,41.0,D,444
6108,23,1,8,D1,9,4.0,44.0,6.0,10.0,50.0,40.0,D,444
6109,23,1,8,D1,10,3.0,44.0,-32.0,-29.0,12.0,41.0,D,444
6110,23,1,8,D1,11,3.0,44.0,4.0,7.0,48.0,41.0,D,444
6111,23,1,8,D1,12,4.0,35.0,-21.0,-17.0,14.0,31.0,D,444
6112,23,1,8,D1,15,2.0,30.0,-8.0,-6.0,22.0,28.0,D,444
6113,23,2,0,D2,5,4.0,36.0,-67.0,-63.0,-31.0,32.0,D,666
6114,23,2,0,D2,7,3.0,36.0,-111.0,-108.0,-75.0,33.0,D,666
6115,23,2,0,D2,13,2.0,23.0,-55.0,-53.0,-32.0,21.0,D,666
6116,23,2,1,D2,7,4.0,21.0,-154.0,-150.0,-133.0,17.0,D,666
6117,23,2,1,D2,19,3.0,29.0,312.0,315.0,341.0,26.0,D,666
6118,23,2,2,D1,0,4.0,35.0,11.0,15.0,46.0,31.0,D,444
6119,23,2,2,D1,4,2.0,39.0,-55.0,-53.0,-16.0,37.0,D,444
6120,23,2,2,D1,7,4.0,41.0,-38.0,-34.0,3.0,37.0,D,444
6121,23,2,2,D1,11,3.0,39.0,-56.0,-53.0,-17.0,36.0,D,444
6122,23,2,2,D1,17,3.0,46.0,-45.0,-42.0,1.0,43.0,D,444
6123,23,2,3,D1,3,3.0,38.0,-39.0,-36.0,-1.0,35.0,D,444
6124,23,2,3,D1,6,2.0,37.0,49.0,51.0,86.0,35.0,D,444
6125,23,2,3,D1,7,3.0,38.0,-11.0,-8.0,27.0,35.0,D,444
6126,23,2,4,D1,2,4.0,44.0,3.0,7.0,47.0,40.0,D,444
6127,23,2,4,D1,3,3.0,43.0,22.0,25.0,65.0,40.0,D,444
6128,23,2,4,D1,7,4.0,40.0,3.0,7.0,43.0,36.0,D,444
6129,23,2,4,D1,9,4.0,43.0,3.0,7.0,46.0,39.0,D,444
6130,23,2,4,D1,11,3.0,46.0,3.0,6.0,49.0,43.0,D,444
6131,23,2,4,D1,12,3.0,41.0,-22.0,-19.0,19.0,38.0,D,444
6132,23,2,4,D1,14,3.0,36.0,-5.0,-2.0,31.0,33.0,D,444
6133,23,2,4,D1,15,3.0,41.0,14.0,17.0,55.0,38.0,D,444
6134,23,2,4,D1,16,3.0,43.0,-11.0,-8.0,32.0,40.0,D,444
6135,23,2,4,D1,17,3.0,45.0,-17.0,-14.0,28.0,42.0,D,444
6136,23,2,5,D2,2,4.0,37.0,-233.0,-229.0,-196.0,33.0,D,666
6137,23,2,5,D2,3,3.0,40.0,-253.0,-250.0,-213.0,37.0,D,666
6138,23,2,6,D2,1,4.0,35.0,-139.0,-135.0,-104.0,31.0,D,666
6139,23,2,7,D1,1,2.0,35.0,-68.0,-66.0,-33.0,33.0,D,444
6140,23,2,7,D1,2,3.0,41.0,-81.0,-78.0,-40.0,38.0,D,444
6141,23,2,7,D1,3,3.0,39.0,-68.0,-65.0,-29.0,36.0,D,444
6142,23,2,7,D1,9,4.0,36.0,-142.0,-138.0,-106.0,32.0,D,444
6143,23,2,7,D1,10,4.0,41.0,-129.0,-125.0,-88.0,37.0,D,444
6144,23,2,7,D1,11,3.0,32.0,-125.0,-122.0,-93.0,29.0,D,444
6145,23,2,7,D1,12,2.0,30.0,-147.0,-145.0,-117.0,28.0,D,444
6146,23,2,7,D1,18,3.0,42.0,-153.0,-150.0,-111.0,39.0,D,444
6147,23,2,8,D2,12,4.0,43.0,-91.0,-87.0,-48.0,39.0,D,666
6148,23,2,8,D2,13,2.0,37.0,-86.0,-84.0,-49.0,35.0,D,666
6149,23,2,8,D2,14,2.0,33.0,-66.0,-64.0,-33.0,31.0,D,666
6150,23,2,8,D2,15,2.0,43.0,-83.0,-81.0,-40.0,41.0,D,666
6151,23,2,8,D2,17,2.0,33.0,-179.0,-177.0,-146.0,31.0,D,666
6152,23,3,0,M1,1,2.0,12.0,-34.0,-32.0,-22.0,10.0,M,444
6153,23,3,0,M1,18,2.0,12.0,-93.0,-91.0,-81.0,10.0,M,444
6154,23,3,1,M2,0,2.0,12.0,35.0,37.0,47.0,10.0,M,666
6155,23,3,1,M2,1,2.0,11.0,-121.0,-119.0,-110.0,9.0,M,666
6156,23,3,1,M2,3,2.0,14.0,-226.0,-224.0,-212.0,12.0,M,666
6157,23,3,1,M2,5,3.0,12.0,-322.0,-319.0,-310.0,9.0,M,666
6158,23,3,1,M2,9,3.0,13.0,-253.0,-250.0,-240.0,10.0,M,666
6159,23,3,1,M2,11,3.0,14.0,-250.0,-247.0,-236.0,11.0,M,666
6160,23,3,1,M2,12,3.0,13.0,-269.0,-266.0,-256.0,10.0,M,666
6161,23,3,1,M2,13,2.0,12.0,-244.0,-242.0,-232.0,10.0,M,666
6162,23,3,1,M2,14,2.0,16.0,-249.0,-247.0,-233.0,14.0,M,666
6163,23,3,1,M2,15,2.0,20.0,-118.0,-116.0,-98.0,18.0,M,666
6164,23,3,1,M2,16,2.0,14.0,-89.0,-87.0,-75.0,12.0,M,666
6165,23,3,2,M2,0,1.0,15.0,-91.0,-90.0,-76.0,14.0,M,666
6166,23,3,2,M2,1,2.0,14.0,-94.0,-92.0,-80.0,12.0,M,666
6167,23,3,2,M2,3,2.0,14.0,-94.0,-92.0,-80.0,12.0,M,666
6168,23,3,2,M2,5,1.0,17.0,-28.0,-27.0,-11.0,16.0,M,666
6169,23,3,2,M2,6,2.0,15.0,-29.0,-27.0,-14.0,13.0,M,666
6170,23,3,2,M2,7,2.0,16.0,-43.0,-41.0,-27.0,14.0,M,666
6171,23,3,2,M2,8,2.0,18.0,-42.0,-40.0,-24.0,16.0,M,666
6172,23,3,2,M2,9,2.0,16.0,-39.0,-37.0,-23.0,14.0,M,666
6173,23,3,2,M2,11,2.0,14.0,-87.0,-85.0,-73.0,12.0,M,666
6174,23,3,2,M2,12,2.0,15.0,-66.0,-64.0,-51.0,13.0,M,666
6175,23,3,2,M2,13,2.0,16.0,-80.0,-78.0,-64.0,14.0,M,666
6176,23,3,2,M2,15,3.0,19.0,-72.0,-69.0,-53.0,16.0,M,666
6177,23,3,2,M2,17,3.0,20.0,-83.0,-80.0,-63.0,17.0,M,666
6178,23,3,3,M2,0,2.0,15.0,-110.0,-108.0,-95.0,13.0,M,666
6179,23,3,3,M2,2,3.0,21.0,-85.0,-82.0,-64.0,18.0,M,666
6180,23,3,3,M2,3,2.0,14.0,-128.0,-126.0,-114.0,12.0,M,666
6181,23,3,3,M2,4,2.0,13.0,-123.0,-121.0,-110.0,11.0,M,666
6182,23,3,3,M2,6,1.0,15.0,-141.0,-140.0,-126.0,14.0,M,666
6183,23,3,3,M2,8,2.0,17.0,-170.0,-168.0,-153.0,15.0,M,666
6184,23,3,3,M2,9,2.0,14.0,-169.0,-167.0,-155.0,12.0,M,666
6185,23,3,3,M2,10,3.0,15.0,-151.0,-148.0,-136.0,12.0,M,666
6186,23,3,3,M2,11,2.0,16.0,-149.0,-147.0,-133.0,14.0,M,666
6187,23,3,3,M2,12,2.0,16.0,-153.0,-151.0,-137.0,14.0,M,666
6188,23,3,3,M2,13,2.0,16.0,-166.0,-164.0,-150.0,14.0,M,666
6189,23,3,3,M2,14,2.0,17.0,-177.0,-175.0,-160.0,15.0,M,666
6190,23,3,3,M2,16,2.0,14.0,-169.0,-167.0,-155.0,12.0,M,666
6191,23,3,3,M2,17,2.0,14.0,-141.0,-139.0,-127.0,12.0,M,666
6192,23,3,3,M2,18,2.0,15.0,-159.0,-157.0,-144.0,13.0,M,666
